Time	rain	temp	wdsp	clamt	Clontarf - James Larkin Rd	Clontarf - Pebble Beach Carpark	Griffith Avenue (Clare Rd Side)	Griffith Avenue (Lane Side)	Grove Road Totem	Richmond Street Cyclists 1	Richmond Street Cyclists 2
2022-09-15T18:00:00Z	0	14.1	8	7	136	174	0	0	391	221	144
2022-09-15T19:00:00Z	0	12	10	7	79	99	0	0	233	126	92
2022-09-15T20:00:00Z	0	12.2	6	7	43	58	0	0	177	104	104
2022-09-15T21:00:00Z	0	11.7	7	7	16	38	0	0	96	78	77
2022-09-15T22:00:00Z	0	11	8	7	9	14	0	0	80	63	38
2022-09-15T23:00:00Z	0	11.4	7	7	3	15	0	0	54	46	18
2022-09-16T00:00:00Z	0	10.2	8	7	2	5	0	0	29	33	13
2022-09-16T01:00:00Z	0	9.7	9	3	0	0	0	0	9	8	1
2022-09-16T02:00:00Z	0	8.4	7	1	1	1	0	0	8	11	2
2022-09-16T03:00:00Z	0	7.8	9	1	2	3	0	0	5	12	5
2022-09-16T04:00:00Z	0	6.2	8	1	1	2	0	0	9	9	2
2022-09-16T05:00:00Z	0	5.6	8	1	9	11	0	0	40	3	5
2022-09-16T06:00:00Z	0	6	8	1	20	22	0	0	134	10	31
2022-09-16T07:00:00Z	0	7.3	10	1	58	72	0	0	244	38	81
2022-09-16T08:00:00Z	0	9.4	10	1	101	106	0	0	442	57	155
2022-09-16T09:00:00Z	0	11.2	11	2	61	78	0	0	227	45	120
2022-09-16T10:00:00Z	0	13.4	13	3	64	85	0	0	94	45	81
2022-09-16T11:00:00Z	0	14.1	14	3	67	79	0	0	123	56	58
2022-09-16T12:00:00Z	0	15.2	13	4	80	91	0	0	148	78	103
2022-09-16T13:00:00Z	0	15.6	12	5	80	92	0	0	187	94	140
2022-09-16T14:00:00Z	0	15	12	4	60	76	0	0	161	85	104
2022-09-16T15:00:00Z	0	15.6	11	4	57	84	0	0	200	113	83
2022-09-16T16:00:00Z	0	15.4	11	3	81	119	0	0	241	126	153
2022-09-16T17:00:00Z	0	14.2	10	3	93	129	0	0	323	202	118
2022-09-16T18:00:00Z	0	12.5	9	3	63	95	0	0	247	163	104
2022-09-16T19:00:00Z	0	9.9	7	3	45	81	0	0	190	113	105
2022-09-16T20:00:00Z	0	8.5	8	3	44	55	0	0	143	89	88
2022-09-16T21:00:00Z	0	7.8	8	1	10	22	0	0	82	63	74
2022-09-16T22:00:00Z	0	8	9	1	11	20	0	0	58	71	48
2022-09-16T23:00:00Z	0	5.3	5	1	8	9	0	0	53	58	35
2022-09-17T00:00:00Z	0	5.5	7	0	2	8	0	0	31	45	23
2022-09-17T01:00:00Z	0	4.5	7	0	3	2	0	0	24	14	1
2022-09-17T02:00:00Z	0	4.9	7	0	1	4	0	0	19	24	14
2022-09-17T03:00:00Z	0	3.8	7	1	2	2	0	0	9	19	5
2022-09-17T04:00:00Z	0	3.7	6	0	1	1	0	0	10	12	3
2022-09-17T05:00:00Z	0	3.9	7	1	2	6	0	0	12	3	13
2022-09-17T06:00:00Z	0	5.1	9	7	9	11	0	0	35	9	8
2022-09-17T07:00:00Z	0	5.7	9	7	33	39	0	0	43	14	20
2022-09-17T08:00:00Z	0	7.4	8	7	44	44	0	0	82	12	52
2022-09-17T09:00:00Z	0	10.9	7	6	76	83	0	0	76	19	70
2022-09-17T10:00:00Z	0	13	8	6	113	156	0	0	124	48	53
2022-09-17T11:00:00Z	0	12.9	10	6	145	172	0	0	107	57	100
2022-09-17T12:00:00Z	0	13.7	8	6	105	143	0	0	132	78	122
2022-09-17T13:00:00Z	0	14.7	7	6	117	153	0	0	128	87	108
2022-09-17T14:00:00Z	0	13.9	8	6	80	123	0	0	155	88	124
2022-09-17T15:00:00Z	0	14.4	7	6	113	152	0	0	108	101	108
2022-09-17T16:00:00Z	0	14.4	7	6	99	144	0	0	136	103	110
2022-09-17T17:00:00Z	0	14.1	7	6	90	151	0	0	125	109	99
2022-09-17T18:00:00Z	0	13.2	7	6	63	98	0	0	138	103	87
2022-09-17T19:00:00Z	0	10.2	7	5	33	52	0	0	120	74	100
2022-09-17T20:00:00Z	0	9.1	6	5	15	29	0	0	94	71	67
2022-09-17T21:00:00Z	0	10.3	6	5	13	27	0	0	67	68	58
2022-09-17T22:00:00Z	0	10.4	4	5	6	11	0	0	48	54	43
2022-09-17T23:00:00Z	0	8.9	4	5	4	11	0	0	49	37	31
2022-09-18T00:00:00Z	0	9.9	5	5	6	6	0	0	26	30	21
2022-09-18T01:00:00Z	0	9.6	5	5	4	2	0	0	32	10	0
2022-09-18T02:00:00Z	0	9.5	4	5	2	3	0	0	16	22	7
2022-09-18T03:00:00Z	0	9.1	4	6	0	0	0	0	16	25	4
2022-09-18T04:00:00Z	0	8.8	6	6	0	2	0	0	10	10	6
2022-09-18T05:00:00Z	0	8.8	5	6	3	1	0	0	8	6	6
2022-09-18T06:00:00Z	0	7.8	4	6	7	11	0	0	23	6	8
2022-09-18T07:00:00Z	0	7.8	5	2	23	42	0	0	31	9	15
2022-09-18T08:00:00Z	0	9.5	5	3	87	91	0	0	49	17	26
2022-09-18T09:00:00Z	0	11.9	6	3	110	120	0	0	87	22	41
2022-09-18T10:00:00Z	0	14.1	8	4	146	179	0	0	79	28	47
2022-09-18T11:00:00Z	0	15.4	10	4	199	215	0	0	110	50	70
2022-09-18T12:00:00Z	0	16.2	10	4	183	203	0	0	136	43	77
2022-09-18T13:00:00Z	0	17.5	9	4	161	207	0	0	115	66	98
2022-09-18T14:00:00Z	0	17.2	9	5	146	196	0	0	114	88	98
2022-09-18T15:00:00Z	0	16.7	11	5	136	191	0	0	117	59	115
2022-09-18T16:00:00Z	0	15.8	11	6	144	190	0	0	118	103	85
2022-09-18T17:00:00Z	0	15.4	9	5	103	151	0	0	128	95	68
2022-09-18T18:00:00Z	0	14.9	10	6	71	100	0	0	121	86	97
2022-09-18T19:00:00Z	0	13.7	8	7	43	73	0	0	112	74	80
2022-09-18T20:00:00Z	0	13.5	8	7	23	46	0	0	68	62	64
2022-09-18T21:00:00Z	0	13	6	7	22	18	0	0	55	44	47
2022-09-18T22:00:00Z	0	12.6	5	7	5	10	0	0	55	6	29
2022-09-18T23:00:00Z	0	12.2	5	7	2	8	0	0	30	0	16
2022-09-19T00:00:00Z	0	12.3	4	7	0	4	0	0	17	8	21
2022-09-19T01:00:00Z	0	12.6	4	7	0	1	0	0	2	5	0
2022-09-19T02:00:00Z	0	12.3	4	7	0	0	0	0	6	6	1
2022-09-19T03:00:00Z	0	11.7	4	7	0	0	0	0	3	3	0
2022-09-19T04:00:00Z	0	12.2	4	7	2	2	0	0	3	1	2
2022-09-19T05:00:00Z	0	11.9	4	7	6	12	0	0	33	5	3
2022-09-19T06:00:00Z	0	12	4	7	24	32	0	0	139	10	40
2022-09-19T07:00:00Z	0	12.3	4	7	72	87	0	0	287	35	81
2022-09-19T08:00:00Z	0	12.6	4	7	106	131	0	0	549	73	179
2022-09-19T09:00:00Z	0	13.4	5	7	61	88	0	0	235	38	133
2022-09-19T10:00:00Z	0	14.9	5	7	57	81	0	0	75	32	58
2022-09-19T11:00:00Z	0	15.4	6	7	47	54	0	0	108	36	67
2022-09-19T12:00:00Z	0	16	5	7	54	67	0	0	100	58	92
2022-09-19T13:00:00Z	0	16.5	6	7	51	68	0	0	99	72	101
2022-09-19T14:00:00Z	0	15.8	5	7	55	71	0	0	126	63	76
2022-09-19T15:00:00Z	0	16.8	4	7	54	67	0	0	169	79	92
2022-09-19T16:00:00Z	0	16.9	4	7	72	89	0	0	254	137	97
2022-09-19T17:00:00Z	0	16.5	5	7	95	151	0	0	445	252	115
2022-09-19T18:00:00Z	0	15.5	5	7	124	159	0	0	344	187	136
2022-09-19T19:00:00Z	0	14.1	5	6	73	96	0	0	209	134	86
2022-09-19T20:00:00Z	0	12.9	4	5	30	42	0	0	129	49	75
2022-09-19T21:00:00Z	0	13.7	2	7	17	22	0	0	81	0	55
2022-09-19T22:00:00Z	0	12.9	2	7	4	12	0	0	56	0	31
2022-09-19T23:00:00Z	0	12.6	2	7	6	7	0	0	34	0	9
2022-09-20T00:00:00Z	0	13.7	2	7	1	3	0	0	12	0	12
2022-09-20T01:00:00Z	0	14.2	3	7	2	0	0	0	2	2	0
2022-09-20T02:00:00Z	0	14.1	3	7	0	0	0	0	4	12	1
2022-09-20T03:00:00Z	0	13.9	4	7	0	1	0	0	3	1	0
2022-09-20T04:00:00Z	0	13.5	4	7	1	1	0	0	4	3	3
2022-09-20T05:00:00Z	0	12.6	3	7	8	13	0	0	45	2	7
2022-09-20T06:00:00Z	0	12.1	5	5	24	32	0	0	147	12	52
2022-09-20T07:00:00Z	0	13.1	4	6	89	120	0	0	400	42	98
2022-09-20T08:00:00Z	0	14.6	3	6	132	181	0	0	741	76	263
2022-09-20T09:00:00Z	0	15.5	3	6	76	93	0	0	290	34	190
2022-09-20T10:00:00Z	0	16.2	5	6	70	97	0	0	92	33	83
2022-09-20T11:00:00Z	0	17.4	6	6	55	74	0	0	80	37	71
2022-09-20T12:00:00Z	0	18.3	6	6	60	65	0	0	126	52	104
2022-09-20T13:00:00Z	0	18.3	5	6	53	69	0	0	119	71	107
2022-09-20T14:00:00Z	0	17.7	6	6	48	65	0	0	112	79	78
2022-09-20T15:00:00Z	0	17.7	7	6	50	63	0	0	171	104	80
2022-09-20T16:00:00Z	0	17	7	6	87	106	0	0	256	146	102
2022-09-20T17:00:00Z	0	17.5	6	6	152	192	0	0	484	285	133
2022-09-20T18:00:00Z	0	16.8	4	6	172	236	0	0	450	234	149
2022-09-20T19:00:00Z	0	15	3	6	113	141	0	0	234	131	127
2022-09-20T20:00:00Z	0	14	4	6	60	80	0	0	169	91	71
2022-09-20T21:00:00Z	0	14.4	4	5	26	28	0	0	91	75	42
2022-09-20T22:00:00Z	0	13.1	4	5	18	27	0	0	94	15	39
2022-09-20T23:00:00Z	0	12.7	4	6	4	4	0	0	32	0	19
2022-09-21T00:00:00Z	0	13.5	4	7	3	5	0	0	25	6	7
2022-09-21T01:00:00Z	0	13.3	4	7	1	1	0	0	5	2	0
2022-09-21T02:00:00Z	0	13.7	3	7	0	2	0	0	7	6	0
2022-09-21T03:00:00Z	0	13.2	3	7	0	0	0	0	4	9	3
2022-09-21T04:00:00Z	0	12	4	5	0	1	0	0	6	1	4
2022-09-21T05:00:00Z	0	11.7	4	7	6	14	0	0	37	5	5
2022-09-21T06:00:00Z	0	12.9	5	7	26	45	0	0	151	11	42
2022-09-21T07:00:00Z	0	13.3	5	7	100	109	0	0	386	40	106
2022-09-21T08:00:00Z	0	14.3	6	7	140	197	0	0	786	74	241
2022-09-21T09:00:00Z	0	15.7	7	7	60	87	0	0	313	57	183
2022-09-21T10:00:00Z	0	16.2	9	7	55	59	0	0	111	41	92
2022-09-21T11:00:00Z	0	17.4	9	7	75	76	0	0	112	44	67
2022-09-21T12:00:00Z	0	18.1	9	6	66	73	0	0	129	66	99
2022-09-21T13:00:00Z	0	17.4	11	7	66	73	0	0	137	84	124
2022-09-21T14:00:00Z	0	17	9	7	53	70	0	0	114	93	87
2022-09-21T15:00:00Z	0	16.4	11	7	59	74	0	0	173	97	80
2022-09-21T16:00:00Z	0	17.8	10	7	79	97	0	0	270	142	97
2022-09-21T17:00:00Z	0	17.3	10	7	106	174	0	0	485	268	127
2022-09-21T18:00:00Z	0	16.6	11	7	113	185	0	0	420	204	138
2022-09-21T19:00:00Z	0	15.7	8	5	104	108	0	0	245	108	99
2022-09-21T20:00:00Z	0	15.1	9	3	53	57	0	0	150	22	102
2022-09-21T21:00:00Z	0	15.3	11	6	12	16	0	0	111	23	71
2022-09-21T22:00:00Z	0	15.7	9	7	8	18	0	0	75	66	40
2022-09-21T23:00:00Z	0	15.5	10	7	5	7	0	0	52	45	23
2022-09-22T00:00:00Z	0	15.4	10	7	3	6	0	0	21	25	12
2022-09-22T01:00:00Z	0	15.3	10	7	2	1	0	0	7	6	0
2022-09-22T02:00:00Z	0	15.9	11	7	0	1	0	0	2	13	3
2022-09-22T03:00:00Z	0.7	15.1	11	7	0	0	0	0	3	7	3
2022-09-22T04:00:00Z	0.6	14.8	9	7	1	2	0	0	5	4	3
2022-09-22T05:00:00Z	1.2	14.7	9	7	7	11	0	0	35	2	5
2022-09-22T06:00:00Z	2.5	15.1	7	7	11	20	0	0	110	11	37
2022-09-22T07:00:00Z	3.1	14.8	6	7	27	46	0	0	254	29	62
2022-09-22T08:00:00Z	6	14.8	7	7	51	78	0	0	466	48	130
2022-09-22T09:00:00Z	1.1	13.8	5	8	14	14	0	0	194	23	98
2022-09-22T10:00:00Z	1	14.2	3	8	5	10	0	0	68	18	40
2022-09-22T11:00:00Z	0.7	14.5	2	8	7	18	0	0	56	24	42
2022-09-22T12:00:00Z	3.3	14	4	8	11	19	0	0	82	37	69
2022-09-22T13:00:00Z	0	14.5	6	7	11	16	0	0	89	52	68
2022-09-22T14:00:00Z	0.1	15.2	6	7	7	23	0	0	83	47	55
2022-09-22T15:00:00Z	0	15.7	6	7	21	20	0	0	133	53	62
2022-09-22T16:00:00Z	0	15.9	6	5	41	49	0	0	167	92	95
2022-09-22T17:00:00Z	0	16	4	5	72	115	0	0	327	175	119
2022-09-22T18:00:00Z	0	14.8	3	5	87	117	0	0	291	157	137
2022-09-22T19:00:00Z	0	12.9	2	4	62	71	0	0	190	105	98
2022-09-22T20:00:00Z	0	10.8	5	2	34	50	0	0	143	105	114
2022-09-22T21:00:00Z	0	9.5	7	1	17	25	0	0	98	72	61
2022-09-22T22:00:00Z	0	8.7	6	1	12	25	0	0	58	56	22
2022-09-22T23:00:00Z	0	8.8	7	1	3	6	0	0	39	42	24
2022-09-23T00:00:00Z	0	8.2	8	1	1	4	0	0	19	31	11
2022-09-23T01:00:00Z	0	7.9	7	1	2	1	0	0	10	5	0
2022-09-23T02:00:00Z	0	7.6	8	1	1	1	0	0	8	13	6
2022-09-23T03:00:00Z	0.1	7.8	8	1	1	0	0	0	4	8	3
2022-09-23T04:00:00Z	0	8.4	6	1	0	1	0	0	5	4	1
2022-09-23T05:00:00Z	0	8.5	5	2	6	9	0	0	34	3	5
2022-09-23T06:00:00Z	0.1	8.5	4	3	26	28	0	0	139	15	29
2022-09-23T07:00:00Z	0	8.3	6	3	68	83	0	0	249	35	66
2022-09-23T08:00:00Z	0	9.2	7	6	74	111	0	0	432	48	166
2022-09-23T09:00:00Z	0	10.4	9	5	62	82	0	0	213	46	149
2022-09-23T10:00:00Z	0	10.6	8	5	66	85	0	0	105	25	70
2022-09-23T11:00:00Z	0	13.1	9	3	66	90	0	0	119	47	96
2022-09-23T12:00:00Z	0	14.7	10	5	51	73	0	0	120	86	96
2022-09-23T13:00:00Z	0	14.1	9	5	63	104	0	0	169	107	133
2022-09-23T14:00:00Z	0	16.6	8	6	60	72	0	0	163	94	104
2022-09-23T15:00:00Z	0.1	13.7	10	7	53	77	0	0	186	108	95
2022-09-23T16:00:00Z	0.3	12.4	10	7	72	79	0	0	223	105	79
2022-09-23T17:00:00Z	0	12.8	9	7	59	79	0	0	289	169	136
2022-09-23T18:00:00Z	0	12.5	7	7	50	67	0	0	229	138	148
2022-09-23T19:00:00Z	0	11.2	7	7	40	38	0	0	181	120	113
2022-09-23T20:00:00Z	0	11.6	6	7	10	17	0	0	105	72	104
2022-09-23T21:00:00Z	0	10.5	9	7	13	11	0	0	84	68	70
2022-09-23T22:00:00Z	0	8.7	9	3	6	17	0	0	78	70	46
2022-09-23T23:00:00Z	0	6.6	8	1	4	12	0	0	43	57	24
2022-09-24T00:00:00Z	0	7.5	7	5	5	7	0	0	34	52	25
2022-09-24T01:00:00Z	0	8	8	7	4	5	0	0	21	22	4
2022-09-24T02:00:00Z	0	8.5	7	7	2	4	0	0	11	31	7
2022-09-24T03:00:00Z	0	8.7	9	7	1	0	0	0	16	26	7
2022-09-24T04:00:00Z	0	7.8	9	7	0	0	0	0	12	5	0
2022-09-24T05:00:00Z	0	5.8	8	3	3	6	0	0	14	0	4
2022-09-24T06:00:00Z	0	7.6	10	5	8	8	0	0	31	9	11
2022-09-24T07:00:00Z	0	7.5	9	5	39	43	0	0	50	16	16
2022-09-24T08:00:00Z	0	9.4	9	5	51	52	0	0	77	17	35
2022-09-24T09:00:00Z	0	10.6	10	6	80	99	0	0	94	28	74
2022-09-24T10:00:00Z	0	12.5	11	6	71	103	0	0	90	7	74
2022-09-24T11:00:00Z	0	12.9	12	5	112	153	0	0	135	13	91
2022-09-24T12:00:00Z	0	13.1	13	5	123	144	0	0	123	75	103
2022-09-24T13:00:00Z	0	14.2	12	5	106	150	0	0	144	82	127
2022-09-24T14:00:00Z	0	14.5	13	4	108	113	0	0	137	73	111
2022-09-24T15:00:00Z	0	14.1	11	4	92	103	0	0	110	78	113
2022-09-24T16:00:00Z	0	13.2	10	5	76	147	0	0	121	97	117
2022-09-24T17:00:00Z	0	12.9	8	5	76	108	0	0	109	118	92
2022-09-24T18:00:00Z	0	12.1	6	5	55	92	0	0	125	86	110
2022-09-24T19:00:00Z	0	11.8	5	5	40	49	0	0	103	31	92
2022-09-24T20:00:00Z	0	10.6	7	5	17	29	0	0	90	65	78
2022-09-24T21:00:00Z	0	8	7	3	12	27	0	0	75	62	71
2022-09-24T22:00:00Z	0	6.2	6	3	8	11	0	0	47	28	54
2022-09-24T23:00:00Z	0	6.5	8	3	1	5	0	0	52	39	33
2022-09-25T00:00:00Z	0	5.1	7	1	5	6	0	0	43	39	31
2022-09-25T01:00:00Z	0	5.1	8	1	6	6	0	0	23	7	2
2022-09-25T02:00:00Z	0	4.3	7	1	0	4	0	0	12	32	6
2022-09-25T03:00:00Z	0	6.5	7	6	4	2	0	0	12	14	10
2022-09-25T04:00:00Z	0	6.1	7	3	0	0	0	0	5	7	3
2022-09-25T05:00:00Z	0	6.4	7	4	3	1	0	0	8	4	6
2022-09-25T06:00:00Z	0	7.5	9	6	8	6	0	0	28	5	9
2022-09-25T07:00:00Z	0	8.4	9	7	30	33	0	0	41	13	12
2022-09-25T08:00:00Z	0	9.2	8	7	65	62	0	0	44	9	19
2022-09-25T09:00:00Z	0	10.4	7	7	77	103	0	0	73	15	44
2022-09-25T10:00:00Z	0	11.3	8	7	109	120	0	0	87	25	53
2022-09-25T11:00:00Z	0	12.5	10	7	113	138	0	0	96	37	90
2022-09-25T12:00:00Z	0	13.7	12	7	121	153	0	0	101	58	77
2022-09-25T13:00:00Z	0	13.9	12	7	113	157	0	0	115	62	105
2022-09-25T14:00:00Z	0	13.7	13	7	97	115	0	0	119	81	108
2022-09-25T15:00:00Z	0	13.6	13	7	87	111	0	0	99	59	77
2022-09-25T16:00:00Z	0	13.9	12	7	62	75	0	0	112	19	93
2022-09-25T17:00:00Z	0	13.5	11	7	43	52	0	0	137	72	56
2022-09-25T18:00:00Z	0	12.9	13	7	34	40	0	0	143	89	70
2022-09-25T19:00:00Z	0	12.9	14	7	22	13	0	0	103	68	63
2022-09-25T20:00:00Z	0	12.9	13	7	14	28	0	0	75	46	55
2022-09-25T21:00:00Z	0.1	12.5	12	8	5	8	0	0	58	28	35
2022-09-25T22:00:00Z	0.1	12.5	12	8	5	6	0	0	40	3	24
2022-09-25T23:00:00Z	0.1	13.3	13	7	2	5	0	0	16	0	19
2022-09-26T00:00:00Z	0.3	13.9	17	7	0	3	0	0	15	6	9
2022-09-26T01:00:00Z	0	14	22	7	0	0	0	0	3	3	1
2022-09-26T02:00:00Z	0	12.4	16	7	0	0	0	0	4	7	4
2022-09-26T03:00:00Z	0	11.9	14	7	0	0	0	0	3	3	0
2022-09-26T04:00:00Z	0	11.4	15	7	1	2	0	0	5	1	4
2022-09-26T05:00:00Z	0	10.1	15	3	9	13	0	0	40	4	2
2022-09-26T06:00:00Z	0	10.3	17	6	13	24	0	0	139	9	34
2022-09-26T07:00:00Z	0	9.9	15	6	56	60	0	0	290	44	85
2022-09-26T08:00:00Z	0	10.9	16	3	86	123	0	0	548	67	192
2022-09-26T09:00:00Z	0	11.7	15	3	47	54	0	0	223	44	115
2022-09-26T10:00:00Z	0	12.5	18	4	37	39	0	0	96	35	69
2022-09-26T11:00:00Z	0	12.5	18	6	42	59	0	0	88	36	73
2022-09-26T12:00:00Z	0	14	20	6	44	55	0	0	97	55	93
2022-09-26T13:00:00Z	0	13	22	7	25	59	0	0	119	91	102
2022-09-26T14:00:00Z	0.1	13.3	20	7	38	42	0	0	120	84	73
2022-09-26T15:00:00Z	0	12.8	20	7	33	38	0	0	137	70	69
2022-09-26T16:00:00Z	0	12.4	19	7	40	55	0	0	234	135	78
2022-09-26T17:00:00Z	0	11.9	16	7	90	108	0	0	426	260	136
2022-09-26T18:00:00Z	0	11.5	17	7	82	122	0	0	316	208	121
2022-09-26T19:00:00Z	0	10.5	16	5	37	53	0	0	206	140	91
2022-09-26T20:00:00Z	0	10.3	14	6	25	38	0	0	104	93	72
2022-09-26T21:00:00Z	0	9.7	13	5	12	14	0	0	78	63	47
2022-09-26T22:00:00Z	0	10.1	12	4	4	10	0	0	52	59	31
2022-09-26T23:00:00Z	0	10	13	5	2	4	0	0	31	26	14
2022-09-27T00:00:00Z	0	10	13	6	4	5	0	0	14	12	5
2022-09-27T01:00:00Z	0	10.2	14	6	0	0	0	0	5	0	0
2022-09-27T02:00:00Z	0	10.1	13	6	0	0	0	0	0	4	0
2022-09-27T03:00:00Z	0	10.5	14	6	0	0	0	0	2	3	0
2022-09-27T04:00:00Z	0	10.4	15	7	1	3	0	0	6	0	1
2022-09-27T05:00:00Z	0	10.3	15	7	5	7	0	0	40	5	4
2022-09-27T06:00:00Z	0	10.5	13	7	23	26	0	0	149	11	38
2022-09-27T07:00:00Z	0	10.4	12	7	63	74	0	0	369	43	93
2022-09-27T08:00:00Z	0	10.6	12	7	114	150	0	0	722	70	276
2022-09-27T09:00:00Z	0	11.7	14	7	45	54	0	0	288	35	117
2022-09-27T10:00:00Z	0	12.2	14	7	39	45	0	0	106	38	74
2022-09-27T11:00:00Z	0	12	13	8	32	58	0	0	89	53	77
2022-09-27T12:00:00Z	0.3	11.5	9	7	44	46	0	0	100	61	97
2022-09-27T13:00:00Z	0.1	12.3	15	7	18	38	0	0	121	91	116
2022-09-27T14:00:00Z	0	12	17	7	29	36	0	0	109	75	75
2022-09-27T15:00:00Z	0	12.2	15	7	26	40	0	0	156	85	80
2022-09-27T16:00:00Z	0	11.3	13	7	53	71	0	0	239	144	91
2022-09-27T17:00:00Z	0	10.6	11	7	90	130	0	0	514	300	140
2022-09-27T18:00:00Z	0	10.2	10	7	100	136	0	0	404	211	125
2022-09-27T19:00:00Z	0	10.4	9	7	58	63	0	0	208	121	93
2022-09-27T20:00:00Z	0	9.3	9	7	29	36	0	0	140	86	75
2022-09-27T21:00:00Z	0	8.7	10	6	22	31	0	0	101	68	40
2022-09-27T22:00:00Z	0	8.5	10	6	3	6	0	0	132	10	34
2022-09-27T23:00:00Z	0	8.2	11	5	4	9	0	0	45	1	23
2022-09-28T00:00:00Z	0	7.6	11	6	1	8	0	0	22	1	5
2022-09-28T01:00:00Z	0	7.3	10	6	1	0	0	0	6	3	0
2022-09-28T02:00:00Z	0	7.8	10	7	0	1	0	0	1	10	1
2022-09-28T03:00:00Z	0	7.4	11	7	0	0	0	0	6	3	0
2022-09-28T04:00:00Z	0	7.7	12	6	1	2	0	0	3	1	2
2022-09-28T05:00:00Z	0	7.6	11	7	9	9	0	0	33	4	6
2022-09-28T06:00:00Z	0	6.6	12	4	30	37	0	0	141	8	39
2022-09-28T07:00:00Z	0	6.9	12	3	74	79	0	0	365	43	94
2022-09-28T08:00:00Z	0	8.8	13	5	108	138	0	0	727	74	289
2022-09-28T09:00:00Z	0	10	12	6	59	84	0	0	273	45	178
2022-09-28T10:00:00Z	0	11.5	12	6	44	46	0	0	95	39	68
2022-09-28T11:00:00Z	0	11.8	13	7	58	102	0	0	112	43	73
2022-09-28T12:00:00Z	0.5	11.1	11	7	47	60	0	0	107	60	94
2022-09-28T13:00:00Z	0.3	10.8	10	6	33	46	0	0	170	95	83
2022-09-28T14:00:00Z	0.7	9.2	9	6	31	45	0	0	113	79	46
2022-09-28T15:00:00Z	0	12.6	8	5	31	48	0	0	165	89	65
2022-09-28T16:00:00Z	0	12.4	11	5	53	70	0	0	220	125	82
2022-09-28T17:00:00Z	0	12.4	11	5	94	148	0	0	449	277	134
2022-09-28T18:00:00Z	0	11.9	9	5	110	132	0	0	368	205	129
2022-09-28T19:00:00Z	0	9.6	9	4	60	90	0	0	229	116	98
2022-09-28T20:00:00Z	0	8.1	8	1	35	47	0	0	142	105	110
2022-09-28T21:00:00Z	0	8.2	9	1	16	23	0	0	115	62	62
2022-09-28T22:00:00Z	0	8.2	10	0	4	11	0	0	84	50	40
2022-09-28T23:00:00Z	0	8.2	10	1	8	11	0	0	46	40	22
2022-09-29T00:00:00Z	0	8.4	10	1	1	4	0	0	27	34	7
2022-09-29T01:00:00Z	0	7.6	10	1	2	1	0	0	4	4	0
2022-09-29T02:00:00Z	0	8.1	11	5	0	2	0	0	4	7	3
2022-09-29T03:00:00Z	0	9.3	13	7	0	0	0	0	4	7	2
2022-09-29T04:00:00Z	0	8.6	12	6	2	2	0	0	6	1	2
2022-09-29T05:00:00Z	0	8.7	10	7	6	10	0	0	38	3	6
2022-09-29T06:00:00Z	0	8.7	11	7	19	32	0	0	133	7	38
2022-09-29T07:00:00Z	0	8.3	9	7	67	79	0	0	301	47	87
2022-09-29T08:00:00Z	0	9.6	10	6	107	140	0	0	670	68	220
2022-09-29T09:00:00Z	0	11	11	5	36	62	0	0	288	39	142
2022-09-29T10:00:00Z	0	12.5	10	6	49	52	0	0	88	27	76
2022-09-29T11:00:00Z	0	13.4	10	6	54	60	0	0	81	49	67
2022-09-29T12:00:00Z	0	15	9	5	36	61	0	0	105	48	103
2022-09-29T13:00:00Z	0	14.9	10	5	41	68	0	0	133	78	109
2022-09-29T14:00:00Z	0	15.7	10	5	47	60	0	0	113	75	88
2022-09-29T15:00:00Z	0	15.8	9	6	57	62	0	0	172	76	63
2022-09-29T16:00:00Z	0	14.7	7	5	74	128	0	0	240	145	72
2022-09-29T17:00:00Z	0	13.8	5	6	120	163	0	0	445	225	155
2022-09-29T18:00:00Z	0	11.3	4	6	120	177	0	0	357	177	130
2022-09-29T19:00:00Z	0	10.6	2	7	66	79	0	0	227	126	103
2022-09-29T20:00:00Z	0	11.1	3	7	37	54	0	0	174	111	110
2022-09-29T21:00:00Z	0	11.5	3	7	17	30	0	0	107	102	75
2022-09-29T22:00:00Z	0	11.6	5	3	9	13	0	0	94	75	46
2022-09-29T23:00:00Z	0	11.1	4	3	9	15	0	0	54	53	21
2022-09-30T00:00:00Z	0	10.4	5	2	3	3	0	0	29	40	7
2022-09-30T01:00:00Z	0	10	4	6	1	0	0	0	14	6	2
2022-09-30T02:00:00Z	0	10.4	5	6	1	4	0	0	9	16	2
2022-09-30T03:00:00Z	0	11.6	6	7	1	1	0	0	6	7	4
2022-09-30T04:00:00Z	0	11.5	9	7	3	4	0	0	6	5	2
2022-09-30T05:00:00Z	0.3	11.2	11	7	4	6	0	0	30	6	3
2022-09-30T06:00:00Z	0.2	11.7	10	7	9	17	0	0	123	8	31
2022-09-30T07:00:00Z	0.6	12.3	11	7	23	30	0	0	205	19	44
2022-09-30T08:00:00Z	0.8	13.2	14	7	32	41	0	0	336	36	127
2022-09-30T09:00:00Z	1.9	13.9	16	7	7	17	0	0	147	33	70
2022-09-30T10:00:00Z	1	14.6	18	7	1	7	0	0	48	29	35
2022-09-30T11:00:00Z	1	15.3	16	7	6	15	0	0	69	21	42
2022-09-30T12:00:00Z	1	15.8	15	7	4	5	0	0	77	54	56
